geo_id,project_id,latitude,longitude,state,district,village,location_name
GEO-000836,LG-000836,25.53305,82.626855,Uttar Pradesh,Bhadohi,Bhavanipur (Bhadohi),Bhadohi Infrastructure Site 836
GEO-000837,LG-000837,25.910126,77.332635,Uttar Pradesh,Shravasti,Anandpur (Shravasti),Shravasti Infrastructure Site 837
GEO-000838,LG-000838,24.334623,80.263534,Uttar Pradesh,Meerut,Shivpur (Meerut),Meerut Infrastructure Site 838
GEO-000839,LG-000839,24.093378,77.404515,Rajasthan,Tonk,Gopalpur (Tonk),Tonk Infrastructure Site 839
GEO-000840,LG-000840,28.975731,81.846892,Uttar Pradesh,Rampur,Madhavpur (Rampur),Rampur Infrastructure Site 840
GEO-000841,LG-000841,26.191073,88.22771,Bihar,Aurangabad,Chandpur (Aurangabad),Aurangabad Infrastructure Site 841
GEO-000842,LG-000842,23.370414,69.844971,Gujarat,Kheda,Chandpur (Kheda),Kheda Infrastructure Site 842
GEO-000843,LG-000843,26.161474,91.297995,Assam,Baksa,Kalyanpur (Baksa),Baksa Infrastructure Site 843
GEO-000844,LG-000844,24.121794,81.269459,Madhya Pradesh,Dewas,Kalyanpur (Dewas),Dewas Infrastructure Site 844
GEO-000845,LG-000845,21.672926,82.616673,Madhya Pradesh,Shajapur,Anandpur (Shajapur),Shajapur Infrastructure Site 845
GEO-000846,LG-000846,16.661935,77.770308,Karnataka,Hassan,Bhavanipur (Hassan),Hassan Infrastructure Site 846
GEO-000847,LG-000847,25.854162,79.092359,Uttar Pradesh,Hamirpur,Govindpur (Hamirpur),Hamirpur Infrastructure Site 847
GEO-000848,LG-000848,21.878067,75.225822,Madhya Pradesh,Mandsaur,Sultanpur (Mandsaur),Mandsaur Infrastructure Site 848
GEO-000849,LG-000849,17.488041,76.286682,Karnataka,Ramanagara,Devpur (Ramanagara),Ramanagara Infrastructure Site 849
GEO-000850,LG-000850,28.70793,69.554313,Rajasthan,Barmer,Bhavanipur (Barmer),Barmer Infrastructure Site 850
GEO-000851,LG-000851,22.908115,82.698631,Chhattisgarh,Balrampur,Nandpur (Balrampur),Balrampur Infrastructure Site 851
GEO-000852,LG-000852,27.949922,80.750816,Uttar Pradesh,Etawah,Govindpur (Etawah),Etawah Infrastructure Site 852
GEO-000853,LG-000853,27.822118,91.004593,Assam,Morigaon,Devpur (Morigaon),Morigaon Infrastructure Site 853
GEO-000854,LG-000854,33.74417,77.699002,Jammu and Kashmir,Anantnag,Fatehpur (Anantnag),Anantnag Infrastructure Site 854
GEO-000855,LG-000855,24.475442,77.378639,Uttar Pradesh,Basti,Chandpur (Basti),Basti Infrastructure Site 855
GEO-000856,LG-000856,23.420752,73.445383,Gujarat,Mahisagar,Kalyanpur (Mahisagar),Mahisagar Infrastructure Site 856
GEO-000857,LG-000857,14.880648,78.205626,Andhra Pradesh,East Godavari,Kishanpur (East Godavari),East Godavari Infrastructure Site 857
GEO-000858,LG-000858,26.111244,80.052113,Uttar Pradesh,Gautam Buddha Nagar,Chandpur (Gautam Buddha Nagar),Gautam Buddha Nagar Infrastructure Site 858
GEO-000859,LG-000859,17.192844,78.547086,Telangana,Nalgonda,Chandpur (Nalgonda),Nalgonda Infrastructure Site 859
GEO-000860,LG-000860,25.439887,79.634613,Uttar Pradesh,Aligarh,Govindpur (Aligarh),Aligarh Infrastructure Site 860
GEO-000861,LG-000861,24.211523,83.692278,Uttar Pradesh,Bareilly,Govindpur (Bareilly),Bareilly Infrastructure Site 861
GEO-000862,LG-000862,25.756197,95.378665,Assam,Majuli,Haripur (Majuli),Majuli Infrastructure Site 862
GEO-000863,LG-000863,25.936798,80.231416,Madhya Pradesh,Morena,Govindpur (Morena),Morena Infrastructure Site 863
GEO-000864,LG-000864,26.459637,85.30884,Bihar,Munger,Nandpur (Munger),Munger Infrastructure Site 864
GEO-000865,LG-000865,25.143899,78.340832,Uttar Pradesh,Kaushambi,Madhavpur (Kaushambi),Kaushambi Infrastructure Site 865
GEO-000866,LG-000866,29.892314,71.930002,Rajasthan,Phalodi,Govindpur (Phalodi),Phalodi Infrastructure Site 866
GEO-000867,LG-000867,25.654571,76.685242,Madhya Pradesh,Dindori,Devpur (Dindori),Dindori Infrastructure Site 867
GEO-000868,LG-000868,24.637691,95.438668,Assam,Hojai,Devpur (Hojai),Hojai Infrastructure Site 868
GEO-000869,LG-000869,24.315843,82.736958,Madhya Pradesh,Bhind,Haripur (Bhind),Bhind Infrastructure Site 869
GEO-000870,LG-000870,26.796246,74.186765,Madhya Pradesh,Dewas,Devpur (Dewas),Dewas Infrastructure Site 870
GEO-000871,LG-000871,29.606923,78.047413,Uttar Pradesh,Aligarh,Nandpur (Aligarh),Aligarh Infrastructure Site 871
GEO-000872,LG-000872,12.114083,79.951837,Tamil Nadu,Cuddalore,Anandpur (Cuddalore),Cuddalore Infrastructure Site 872
GEO-000873,LG-000873,27.4335,82.66597,Uttar Pradesh,Mainpuri,Kalyanpur (Mainpuri),Mainpuri Infrastructure Site 873
GEO-000874,LG-000874,25.114778,90.993031,Meghalaya,West Garo Hills,Gopalpur (West Garo Hills),West Garo Hills Infrastructure Site 874
GEO-000875,LG-000875,26.46846,87.972503,Bihar,Nawada,Fatehpur (Nawada),Nawada Infrastructure Site 875
GEO-000876,LG-000876,18.856992,79.93737,Telangana,Rangareddy,Sultanpur (Rangareddy),Rangareddy Infrastructure Site 876
GEO-000877,LG-000877,28.59703,82.736044,Uttar Pradesh,Balrampur,Bhavanipur (Balrampur),Balrampur Infrastructure Site 877
GEO-000878,LG-000878,27.701111,71.166624,Rajasthan,Hanumangarh,Shivpur (Hanumangarh),Hanumangarh Infrastructure Site 878
GEO-000879,LG-000879,30.155948,83.029669,Uttar Pradesh,Bareilly,Haripur (Bareilly),Bareilly Infrastructure Site 879
GEO-000880,LG-000880,17.912713,83.691234,Odisha,Dhenkanal,Haripur (Dhenkanal),Dhenkanal Infrastructure Site 880
GEO-000881,LG-000881,31.826956,76.572748,Punjab,Jalandhar,Rampur (Jalandhar),Jalandhar Infrastructure Site 881
GEO-000882,LG-000882,16.812135,74.515459,Maharashtra,Gadchiroli,Gopalpur (Gadchiroli),Gadchiroli Infrastructure Site 882
GEO-000883,LG-000883,27.204318,93.968935,Arunachal Pradesh,East Siang,Gopalpur (East Siang),East Siang Infrastructure Site 883
GEO-000884,LG-000884,26.203947,87.544453,Bihar,Khagaria,Sultanpur (Khagaria),Khagaria Infrastructure Site 884
GEO-000885,LG-000885,27.113498,97.369621,Arunachal Pradesh,Lower Dibang Valley,Devpur (Lower Dibang Valley),Lower Dibang Valley Infrastructure Site 885
GEO-000886,LG-000886,8.538951,76.506174,Tamil Nadu,Coimbatore,Shivpur (Coimbatore),Coimbatore Infrastructure Site 886
GEO-000887,LG-000887,26.327659,78.649475,Madhya Pradesh,Burhanpur,Haripur (Burhanpur),Burhanpur Infrastructure Site 887
GEO-000888,LG-000888,22.025189,86.163372,Odisha,Nayagarh,Devpur (Nayagarh),Nayagarh Infrastructure Site 888
GEO-000889,LG-000889,25.743246,77.833114,Uttar Pradesh,Pilibhit,Rampur (Pilibhit),Pilibhit Infrastructure Site 889
GEO-000890,LG-000890,25.104581,85.741726,Jharkhand,Pakur,Gopalpur (Pakur),Pakur Infrastructure Site 890
GEO-000891,LG-000891,25.391869,74.028439,Madhya Pradesh,Maihar,Anandpur (Maihar),Maihar Infrastructure Site 891
GEO-000892,LG-000892,28.464489,83.189928,Uttar Pradesh,Bahraich,Sultanpur (Bahraich),Bahraich Infrastructure Site 892
GEO-000893,LG-000893,29.761751,75.927551,Haryana,Rewari,Nandpur (Rewari),Rewari Infrastructure Site 893
GEO-000894,LG-000894,24.764725,91.75545,Assam,Nalbari,Gopalpur (Nalbari),Nalbari Infrastructure Site 894
GEO-000895,LG-000895,8.31726,75.50284,Kerala,Ernakulam,Shivpur (Ernakulam),Ernakulam Infrastructure Site 895
GEO-000896,LG-000896,21.514676,80.691823,Chhattisgarh,Mahasamund,Haripur (Mahasamund),Mahasamund Infrastructure Site 896
GEO-000897,LG-000897,29.640995,79.083917,Uttar Pradesh,Sant Kabir Nagar,Chandpur (Sant Kabir Nagar),Sant Kabir Nagar Infrastructure Site 897
GEO-000898,LG-000898,29.294874,81.591935,Uttar Pradesh,Fatehpur,Bhavanipur (Fatehpur),Fatehpur Infrastructure Site 898
GEO-000899,LG-000899,10.311443,77.528854,Tamil Nadu,Chengalpattu,Anandpur (Chengalpattu),Chengalpattu Infrastructure Site 899
GEO-000900,LG-000900,25.668358,79.275424,Uttar Pradesh,Kushinagar,Devpur (Kushinagar),Kushinagar Infrastructure Site 900
GEO-000901,LG-000901,27.701523,83.948611,Uttar Pradesh,Farrukhabad,Devpur (Farrukhabad),Farrukhabad Infrastructure Site 901
GEO-000902,LG-000902,20.809123,72.28083,Gujarat,Chhota Udaipur,Govindpur (Chhota Udaipur),Chhota Udaipur Infrastructure Site 902
GEO-000903,LG-000903,25.592672,83.157419,Uttar Pradesh,Mau,Kishanpur (Mau),Mau Infrastructure Site 903
GEO-000904,LG-000904,25.557394,69.66302,Rajasthan,Baran,Rampur (Baran),Baran Infrastructure Site 904
GEO-000905,LG-000905,26.391895,80.368173,Uttar Pradesh,Fatehpur,Madhavpur (Fatehpur),Fatehpur Infrastructure Site 905
GEO-000906,LG-000906,28.132512,83.591718,Uttar Pradesh,Meerut,Govindpur (Meerut),Meerut Infrastructure Site 906
GEO-000907,LG-000907,23.183838,74.401403,Madhya Pradesh,Chhatarpur,Bhavanipur (Chhatarpur),Chhatarpur Infrastructure Site 907
GEO-000908,LG-000908,26.797236,87.062575,Bihar,Kishanganj,Sultanpur (Kishanganj),Kishanganj Infrastructure Site 908
GEO-000909,LG-000909,29.337019,76.293337,Haryana,Panipat,Govindpur (Panipat),Panipat Infrastructure Site 909
GEO-000910,LG-000910,21.61652,78.639699,Maharashtra,Dhule,Kishanpur (Dhule),Dhule Infrastructure Site 910
GEO-000911,LG-000911,26.118586,79.084419,Uttar Pradesh,Ghaziabad,Bhavanipur (Ghaziabad),Ghaziabad Infrastructure Site 911
GEO-000912,LG-000912,29.674022,79.412254,Uttar Pradesh,Kasganj,Gopalpur (Kasganj),Kasganj Infrastructure Site 912
GEO-000913,LG-000913,19.001481,80.755354,Andhra Pradesh,Guntur,Nandpur (Guntur),Guntur Infrastructure Site 913
GEO-000914,LG-000914,20.837227,86.536013,Odisha,Puri,Shivpur (Puri),Puri Infrastructure Site 914
GEO-000915,LG-000915,15.768405,78.455794,Maharashtra,Amravati,Sultanpur (Amravati),Amravati Infrastructure Site 915
GEO-000916,LG-000916,28.153854,75.232358,Haryana,Jind,Shivpur (Jind),Jind Infrastructure Site 916
GEO-000917,LG-000917,25.360893,88.17118,Bihar,Nawada,Govindpur (Nawada),Nawada Infrastructure Site 917
GEO-000918,LG-000918,21.564908,76.841365,Madhya Pradesh,Harda,Anandpur (Harda),Harda Infrastructure Site 918
GEO-000919,LG-000919,29.480665,81.137627,Uttar Pradesh,Siddharthnagar,Nandpur (Siddharthnagar),Siddharthnagar Infrastructure Site 919
GEO-000920,LG-000920,25.408036,75.975778,Madhya Pradesh,Datia,Anandpur (Datia),Datia Infrastructure Site 920
GEO-000921,LG-000921,30.806262,73.954631,Punjab,Faridkot,Chandpur (Faridkot),Faridkot Infrastructure Site 921
GEO-000922,LG-000922,18.878598,79.010457,Telangana,Medchal-Malkajgiri,Sultanpur (Medchal-Malkajgiri),Medchal-Malkajgiri Infrastructure Site 922
GEO-000923,LG-000923,26.645112,74.78674,Madhya Pradesh,Neemuch,Chandpur (Neemuch),Neemuch Infrastructure Site 923
GEO-000924,LG-000924,25.432545,86.581816,West Bengal,Jalpaiguri,Madhavpur (Jalpaiguri),Jalpaiguri Infrastructure Site 924
GEO-000925,LG-000925,29.603995,78.096899,Uttarakhand,Haridwar,Gopalpur (Haridwar),Haridwar Infrastructure Site 925
GEO-000926,LG-000926,23.948022,87.475745,Jharkhand,Ranchi,Nandpur (Ranchi),Ranchi Infrastructure Site 926
GEO-000927,LG-000927,18.179766,86.516832,Odisha,Jajpur,Kishanpur (Jajpur),Jajpur Infrastructure Site 927
GEO-000928,LG-000928,25.455494,81.806322,Madhya Pradesh,Anuppur,Kishanpur (Anuppur),Anuppur Infrastructure Site 928
GEO-000929,LG-000929,18.25481,75.530617,Karnataka,Uttara Kannada,Nandpur (Uttara Kannada),Uttara Kannada Infrastructure Site 929
GEO-000930,LG-000930,26.691275,97.064585,Arunachal Pradesh,Siang,Sultanpur (Siang),Siang Infrastructure Site 930
GEO-000931,LG-000931,28.947877,78.019357,Rajasthan,Didwana-Kuchaman,Chandpur (Didwana-Kuchaman),Didwana-Kuchaman Infrastructure Site 931
GEO-000932,LG-000932,18.21454,81.476347,Odisha,Kendujhar,Devpur (Kendujhar),Kendujhar Infrastructure Site 932
GEO-000933,LG-000933,25.734677,94.177341,Assam,Charaideo,Rampur (Charaideo),Charaideo Infrastructure Site 933
GEO-000934,LG-000934,15.203785,77.99415,Karnataka,Mysuru,Devpur (Mysuru),Mysuru Infrastructure Site 934
GEO-000935,LG-000935,30.319202,77.7797,Uttar Pradesh,Pilibhit,Gopalpur (Pilibhit),Pilibhit Infrastructure Site 935
GEO-000936,LG-000936,22.301094,85.034411,Jharkhand,Dumka,Fatehpur (Dumka),Dumka Infrastructure Site 936
GEO-000937,LG-000937,18.845497,81.316142,Chhattisgarh,Bijapur,Anandpur (Bijapur),Bijapur Infrastructure Site 937
GEO-000938,LG-000938,22.491696,81.935627,Odisha,Bhadrak,Shivpur (Bhadrak),Bhadrak Infrastructure Site 938
GEO-000939,LG-000939,28.486886,77.205966,Delhi,South Delhi,Haripur (South Delhi),South Delhi Infrastructure Site 939
GEO-000940,LG-000940,25.019742,85.983659,Jharkhand,Giridih,Kishanpur (Giridih),Giridih Infrastructure Site 940
GEO-000941,LG-000941,8.13709,79.925942,Tamil Nadu,Tirunelveli,Rampur (Tirunelveli),Tirunelveli Infrastructure Site 941
GEO-000942,LG-000942,25.01792,81.237147,Uttar Pradesh,Balrampur,Sultanpur (Balrampur),Balrampur Infrastructure Site 942
GEO-000943,LG-000943,24.945138,87.620545,Jharkhand,Deoghar,Anandpur (Deoghar),Deoghar Infrastructure Site 943
GEO-000944,LG-000944,29.089029,82.043889,Uttar Pradesh,Aligarh,Anandpur (Aligarh),Aligarh Infrastructure Site 944
GEO-000945,LG-000945,22.498341,82.710604,Madhya Pradesh,Panna,Sultanpur (Panna),Panna Infrastructure Site 945
GEO-000946,LG-000946,9.789962,79.902157,Tamil Nadu,Ariyalur,Kalyanpur (Ariyalur),Ariyalur Infrastructure Site 946
GEO-000947,LG-000947,13.182278,78.599622,Tamil Nadu,Chengalpattu,Rampur (Chengalpattu),Chengalpattu Infrastructure Site 947
GEO-000948,LG-000948,23.308738,74.33985,Rajasthan,Alwar,Govindpur (Alwar),Alwar Infrastructure Site 948
GEO-000949,LG-000949,24.619865,87.820243,Bihar,Banka,Sultanpur (Banka),Banka Infrastructure Site 949
GEO-000950,LG-000950,24.324377,83.11562,Uttar Pradesh,Hardoi,Fatehpur (Hardoi),Hardoi Infrastructure Site 950
GEO-000951,LG-000951,22.856139,81.306394,Madhya Pradesh,Chhindwara,Kalyanpur (Chhindwara),Chhindwara Infrastructure Site 951
GEO-000952,LG-000952,23.064928,68.566124,Gujarat,Chhota Udaipur,Chandpur (Chhota Udaipur),Chhota Udaipur Infrastructure Site 952
GEO-000953,LG-000953,27.950379,95.349815,Arunachal Pradesh,West Kameng,Nandpur (West Kameng),West Kameng Infrastructure Site 953
GEO-000954,LG-000954,24.279231,71.18651,Rajasthan,Sawai Madhopur,Haripur (Sawai Madhopur),Sawai Madhopur Infrastructure Site 954
GEO-000955,LG-000955,10.39422,79.135944,Tamil Nadu,Tiruvannamalai,Madhavpur (Tiruvannamalai),Tiruvannamalai Infrastructure Site 955
GEO-000956,LG-000956,13.679475,81.164597,Andhra Pradesh,Visakhapatnam,Chandpur (Visakhapatnam),Visakhapatnam Infrastructure Site 956
GEO-000957,LG-000957,21.041229,84.119903,Odisha,Rayagada,Haripur (Rayagada),Rayagada Infrastructure Site 957
GEO-000958,LG-000958,30.12349,75.266296,Haryana,Palwal,Bhavanipur (Palwal),Palwal Infrastructure Site 958
GEO-000959,LG-000959,12.304443,77.913827,Tamil Nadu,Kanyakumari,Govindpur (Kanyakumari),Kanyakumari Infrastructure Site 959
GEO-000960,LG-000960,22.318267,81.893016,Chhattisgarh,Surajpur,Nandpur (Surajpur),Surajpur Infrastructure Site 960
GEO-000961,LG-000961,18.141384,78.534258,Telangana,Jayashankar Bhupalpally,Madhavpur (Jayashankar Bhupalpally),Jayashankar Bhupalpally Infrastructure Site 961
GEO-000962,LG-000962,25.161323,77.381786,Madhya Pradesh,Shahdol,Chandpur (Shahdol),Shahdol Infrastructure Site 962
GEO-000963,LG-000963,27.256963,84.429179,Uttar Pradesh,Shamli,Anandpur (Shamli),Shamli Infrastructure Site 963
GEO-000964,LG-000964,26.905896,86.115452,Bihar,West Champaran,Bhavanipur (West Champaran),West Champaran Infrastructure Site 964
GEO-000965,LG-000965,25.957939,79.843004,Madhya Pradesh,Indore,Rampur (Indore),Indore Infrastructure Site 965
GEO-000966,LG-000966,25.476159,86.169031,Bihar,Madhubani,Anandpur (Madhubani),Madhubani Infrastructure Site 966
GEO-000967,LG-000967,29.060027,83.658579,Uttar Pradesh,Saharanpur,Devpur (Saharanpur),Saharanpur Infrastructure Site 967
GEO-000968,LG-000968,28.120374,83.287115,Uttar Pradesh,Lucknow,Chandpur (Lucknow),Lucknow Infrastructure Site 968
GEO-000969,LG-000969,12.85885,76.797048,Karnataka,Belagavi,Gopalpur (Belagavi),Belagavi Infrastructure Site 969
GEO-000970,LG-000970,11.797679,78.113182,Tamil Nadu,Ramanathapuram,Kalyanpur (Ramanathapuram),Ramanathapuram Infrastructure Site 970
GEO-000971,LG-000971,26.090866,79.809778,Uttar Pradesh,Ghaziabad,Anandpur (Ghaziabad),Ghaziabad Infrastructure Site 971
GEO-000972,LG-000972,29.485967,74.915463,Rajasthan,Dausa,Kalyanpur (Dausa),Dausa Infrastructure Site 972
GEO-000973,LG-000973,31.663753,76.337682,Punjab,Sahibzada Ajit Singh Nagar,Devpur (Sahibzada Ajit Singh Nagar),Sahibzada Ajit Singh Nagar Infrastructure Site 973
GEO-000974,LG-000974,22.550179,84.913744,Jharkhand,Giridih,Nandpur (Giridih),Giridih Infrastructure Site 974
GEO-000975,LG-000975,27.385252,85.316841,Bihar,Bhagalpur,Kishanpur (Bhagalpur),Bhagalpur Infrastructure Site 975
GEO-000976,LG-000976,24.901712,84.514346,Uttar Pradesh,Meerut,Kalyanpur (Meerut),Meerut Infrastructure Site 976
GEO-000977,LG-000977,24.043567,79.513821,Uttar Pradesh,Mirzapur,Kalyanpur (Mirzapur),Mirzapur Infrastructure Site 977
GEO-000978,LG-000978,9.818431,76.519507,Tamil Nadu,Chengalpattu,Govindpur (Chengalpattu),Chengalpattu Infrastructure Site 978
GEO-000979,LG-000979,22.390902,80.237432,Madhya Pradesh,Narmadapuram,Sultanpur (Narmadapuram),Narmadapuram Infrastructure Site 979
GEO-000980,LG-000980,23.511417,78.984769,Madhya Pradesh,Khandwa,Fatehpur (Khandwa),Khandwa Infrastructure Site 980
GEO-000981,LG-000981,27.907658,82.581394,Uttar Pradesh,Agra,Nandpur (Agra),Agra Infrastructure Site 981
GEO-000982,LG-000982,24.971146,80.412897,Uttar Pradesh,Meerut,Chandpur (Meerut),Meerut Infrastructure Site 982
GEO-000983,LG-000983,24.830993,81.977074,Uttar Pradesh,Mainpuri,Kishanpur (Mainpuri),Mainpuri Infrastructure Site 983
GEO-000984,LG-000984,28.63145,77.710429,Uttar Pradesh,Bijnor,Devpur (Bijnor),Bijnor Infrastructure Site 984
GEO-000985,LG-000985,11.521287,77.149176,Tamil Nadu,Erode,Gopalpur (Erode),Erode Infrastructure Site 985
GEO-000986,LG-000986,24.810661,91.053385,Assam,Udalguri,Bhavanipur (Udalguri),Udalguri Infrastructure Site 986
GEO-000987,LG-000987,20.287825,83.701599,Chhattisgarh,Mahasamund,Sultanpur (Mahasamund),Mahasamund Infrastructure Site 987
GEO-000988,LG-000988,26.9187,83.038339,Uttar Pradesh,Mirzapur,Fatehpur (Mirzapur),Mirzapur Infrastructure Site 988
GEO-000989,LG-000989,28.007496,74.390416,Rajasthan,Beawar,Madhavpur (Beawar),Beawar Infrastructure Site 989
GEO-000990,LG-000990,16.310293,79.23419,Andhra Pradesh,NTR,Haripur (NTR),NTR Infrastructure Site 990
GEO-000991,LG-000991,24.628539,85.876467,Bihar,Gopalganj,Kishanpur (Gopalganj),Gopalganj Infrastructure Site 991
GEO-000992,LG-000992,8.166953,79.768311,Tamil Nadu,Sivaganga,Gopalpur (Sivaganga),Sivaganga Infrastructure Site 992
GEO-000993,LG-000993,12.69856,78.685668,Andhra Pradesh,East Godavari,Haripur (East Godavari),East Godavari Infrastructure Site 993
GEO-000994,LG-000994,19.541245,83.468665,Chhattisgarh,Mahasamund,Madhavpur (Mahasamund),Mahasamund Infrastructure Site 994
GEO-000995,LG-000995,29.412012,75.176615,Rajasthan,Bikaner,Nandpur (Bikaner),Bikaner Infrastructure Site 995
GEO-000996,LG-000996,19.353738,80.680425,Telangana,Jayashankar Bhupalpally,Anandpur (Jayashankar Bhupalpally),Jayashankar Bhupalpally Infrastructure Site 996
GEO-000997,LG-000997,8.444742,76.477446,Tamil Nadu,Nagapattinam,Kalyanpur (Nagapattinam),Nagapattinam Infrastructure Site 997
GEO-000998,LG-000998,29.69299,76.957987,Haryana,Kurukshetra,Kalyanpur (Kurukshetra),Kurukshetra Infrastructure Site 998
GEO-000999,LG-000999,19.431484,80.315713,Telangana,Rajanna Sircilla,Kalyanpur (Rajanna Sircilla),Rajanna Sircilla Infrastructure Site 999
GEO-001000,LG-001000,22.881865,87.343124,Jharkhand,Chatra,Kishanpur (Chatra),Chatra Infrastructure Site 1000
GEO-001001,LG-001001,24.600113,75.90201,Madhya Pradesh,Dewas,Govindpur (Dewas),Dewas Infrastructure Site 1001
GEO-001002,LG-001002,24.154165,82.311477,Uttar Pradesh,Azamgarh,Haripur (Azamgarh),Azamgarh Infrastructure Site 1002
GEO-001003,LG-001003,13.050068,79.077275,Tamil Nadu,Madurai,Govindpur (Madurai),Madurai Infrastructure Site 1003
GEO-001004,LG-001004,28.082214,80.601335,Uttar Pradesh,Jhansi,Rampur (Jhansi),Jhansi Infrastructure Site 1004
GEO-001005,LG-001005,12.58182,79.603642,Tamil Nadu,Pudukkottai,Kishanpur (Pudukkottai),Pudukkottai Infrastructure Site 1005
GEO-001006,LG-001006,29.835247,69.606738,Rajasthan,Jalore,Rampur (Jalore),Jalore Infrastructure Site 1006
GEO-001007,LG-001007,25.910789,85.658721,Bihar,Bhagalpur,Chandpur (Bhagalpur),Bhagalpur Infrastructure Site 1007
GEO-001008,LG-001008,22.182979,76.362755,Madhya Pradesh,Panna,Chandpur (Panna),Panna Infrastructure Site 1008
GEO-001009,LG-001009,14.109758,77.271461,Karnataka,Chitradurga,Nandpur (Chitradurga),Chitradurga Infrastructure Site 1009
GEO-001010,LG-001010,23.917475,83.443152,Jharkhand,Hazaribagh,Gopalpur (Hazaribagh),Hazaribagh Infrastructure Site 1010
GEO-001011,LG-001011,24.178416,89.463453,West Bengal,Kalimpong,Nandpur (Kalimpong),Kalimpong Infrastructure Site 1011
GEO-001012,LG-001012,26.865191,77.000975,Madhya Pradesh,Shivpuri,Madhavpur (Shivpuri),Shivpuri Infrastructure Site 1012
GEO-001013,LG-001013,29.246685,78.650141,Uttar Pradesh,Mau,Kalyanpur (Mau),Mau Infrastructure Site 1013
GEO-001014,LG-001014,10.84321,79.301973,Tamil Nadu,Ariyalur,Kalyanpur (Ariyalur),Ariyalur Infrastructure Site 1014
GEO-001015,LG-001015,29.755222,78.874457,Uttar Pradesh,Deoria,Shivpur (Deoria),Deoria Infrastructure Site 1015
GEO-001016,LG-001016,19.179716,86.884552,Odisha,Kendujhar,Govindpur (Kendujhar),Kendujhar Infrastructure Site 1016
GEO-001017,LG-001017,24.383873,70.9463,Rajasthan,Jodhpur Rural,Haripur (Jodhpur Rural),Jodhpur Rural Infrastructure Site 1017
GEO-001018,LG-001018,22.05241,87.315601,Odisha,Deogarh,Nandpur (Deogarh),Deogarh Infrastructure Site 1018
GEO-001019,LG-001019,20.412059,69.725397,Gujarat,Junagadh,Gopalpur (Junagadh),Junagadh Infrastructure Site 1019
GEO-001020,LG-001020,18.920231,80.707623,Telangana,Yadadri Bhuvanagiri,Govindpur (Yadadri Bhuvanagiri),Yadadri Bhuvanagiri Infrastructure Site 1020
GEO-001021,LG-001021,12.255347,77.542216,Karnataka,Ramanagara,Sultanpur (Ramanagara),Ramanagara Infrastructure Site 1021
GEO-001022,LG-001022,27.003636,95.17303,Arunachal Pradesh,East Kameng,Chandpur (East Kameng),East Kameng Infrastructure Site 1022
GEO-001023,LG-001023,11.342409,76.369898,Tamil Nadu,Kanyakumari,Shivpur (Kanyakumari),Kanyakumari Infrastructure Site 1023
GEO-001024,LG-001024,22.959928,70.108776,Gujarat,Ahmedabad,Kishanpur (Ahmedabad),Ahmedabad Infrastructure Site 1024
GEO-001025,LG-001025,24.544462,81.818639,Uttar Pradesh,Shravasti,Govindpur (Shravasti),Shravasti Infrastructure Site 1025
GEO-001026,LG-001026,29.799741,80.961853,Uttar Pradesh,Sultanpur,Kishanpur (Sultanpur),Sultanpur Infrastructure Site 1026
GEO-001027,LG-001027,27.201249,81.127301,Uttar Pradesh,Prayagraj,Govindpur (Prayagraj),Prayagraj Infrastructure Site 1027
GEO-001028,LG-001028,25.514247,77.57325,Madhya Pradesh,Raisen,Sultanpur (Raisen),Raisen Infrastructure Site 1028
GEO-001029,LG-001029,13.353413,79.392565,Andhra Pradesh,Tirupati,Haripur (Tirupati),Tirupati Infrastructure Site 1029
GEO-001030,LG-001030,29.428153,84.542131,Uttar Pradesh,Sambhal,Anandpur (Sambhal),Sambhal Infrastructure Site 1030
GEO-001031,LG-001031,20.061752,76.09441,Maharashtra,Gadchiroli,Kalyanpur (Gadchiroli),Gadchiroli Infrastructure Site 1031
GEO-001032,LG-001032,22.626561,89.084838,West Bengal,Bankura,Devpur (Bankura),Bankura Infrastructure Site 1032
GEO-001033,LG-001033,31.175613,78.702993,Uttarakhand,Pithoragarh,Chandpur (Pithoragarh),Pithoragarh Infrastructure Site 1033
GEO-001034,LG-001034,25.54561,80.598734,Uttar Pradesh,Kannauj,Shivpur (Kannauj),Kannauj Infrastructure Site 1034
GEO-001035,LG-001035,11.378209,75.698903,Kerala,Wayanad,Anandpur (Wayanad),Wayanad Infrastructure Site 1035
GEO-001036,LG-001036,22.749749,77.024143,Madhya Pradesh,Seoni,Nandpur (Seoni),Seoni Infrastructure Site 1036
GEO-001037,LG-001037,27.973486,77.348953,Uttar Pradesh,Kannauj,Kishanpur (Kannauj),Kannauj Infrastructure Site 1037
GEO-001038,LG-001038,23.38471,75.02285,Madhya Pradesh,Chhatarpur,Chandpur (Chhatarpur),Chhatarpur Infrastructure Site 1038
GEO-001039,LG-001039,23.930672,82.734258,Chhattisgarh,Rajnandgaon,Madhavpur (Rajnandgaon),Rajnandgaon Infrastructure Site 1039
GEO-001040,LG-001040,25.597226,75.890955,Rajasthan,Dholpur,Bhavanipur (Dholpur),Dholpur Infrastructure Site 1040
GEO-001041,LG-001041,28.806713,83.424463,Uttar Pradesh,Shamli,Haripur (Shamli),Shamli Infrastructure Site 1041
GEO-001042,LG-001042,16.873316,79.010498,Telangana,Khammam,Kishanpur (Khammam),Khammam Infrastructure Site 1042
