doc_id,project_id,document_type,submitted_flag,verified_flag,issue_flag,submission_date,verification_date,doc_status
DOC-0000331,LG-000028,Land Record,1,1,0,2024-11-09,2024-12-02,Verified
DOC-0000332,LG-000028,Land Record,1,0,0,2024-09-30,,Submitted
DOC-0000333,LG-000028,Land Record,0,0,0,,,Pending
DOC-0000334,LG-000028,Land Record,1,1,0,2024-10-12,2024-10-29,Verified
DOC-0000335,LG-000028,Compensation Document,1,1,0,2024-11-17,2024-12-07,Verified
DOC-0000336,LG-000028,Land Record,1,1,0,2024-11-04,2024-11-28,Verified
DOC-0000337,LG-000029,Compensation Document,1,0,0,2024-04-11,,Submitted
DOC-0000338,LG-000029,Identity Document,1,1,0,2024-04-02,2024-05-07,Verified
DOC-0000339,LG-000029,Land Record,1,1,0,2024-03-24,2024-04-11,Verified
DOC-0000340,LG-000029,Compensation Document,1,0,0,2024-04-11,,Submitted
DOC-0000341,LG-000029,Land Record,1,1,1,2024-03-16,2024-03-29,Verified
DOC-0000342,LG-000029,Survey Record,1,1,0,2024-04-22,2024-05-12,Verified
DOC-0000343,LG-000029,Compensation Document,1,1,0,2024-03-27,2024-04-12,Verified
DOC-0000344,LG-000029,Survey Record,1,1,0,2024-04-26,2024-05-23,Verified
DOC-0000345,LG-000029,Survey Record,0,0,0,,,Pending
DOC-0000346,LG-000029,Land Record,1,1,0,2024-04-16,2024-05-20,Verified
DOC-0000347,LG-000029,Identity Document,1,1,0,2024-03-19,2024-04-25,Verified
DOC-0000348,LG-000029,Compensation Document,1,1,0,2024-03-24,2024-04-19,Verified
DOC-0000349,LG-000030,Survey Record,1,1,0,2021-09-12,2021-10-07,Verified
DOC-0000350,LG-000030,Compensation Document,1,1,0,2021-09-04,2021-10-13,Verified
DOC-0000351,LG-000030,Survey Record,1,1,0,2021-08-28,2021-09-15,Verified
DOC-0000352,LG-000030,Survey Record,1,1,0,2021-09-15,2021-10-15,Verified
DOC-0000353,LG-000030,Ownership Proof,1,0,0,2021-09-10,,Submitted
DOC-0000354,LG-000030,Ownership Proof,1,0,1,2021-09-04,,Submitted
DOC-0000355,LG-000030,Land Record,1,1,0,2021-09-17,2021-10-17,Verified
DOC-0000356,LG-000030,Ownership Proof,1,1,1,2021-08-23,2021-09-22,Verified
DOC-0000357,LG-000030,Ownership Proof,1,0,0,2021-09-24,,Submitted
DOC-0000358,LG-000030,Ownership Proof,1,0,0,2021-09-08,,Submitted
DOC-0000359,LG-000030,Survey Record,1,0,0,2021-09-04,,Submitted
DOC-0000360,LG-000031,Identity Document,1,1,0,2022-01-13,2022-02-20,Verified
DOC-0000361,LG-000031,Land Record,1,0,0,2022-01-23,,Submitted
DOC-0000362,LG-000031,Survey Record,1,1,1,2022-01-24,2022-02-05,Verified
DOC-0000363,LG-000031,Survey Record,1,1,1,2022-01-31,2022-02-12,Verified
DOC-0000364,LG-000031,Compensation Document,1,1,1,2022-01-17,2022-02-16,Verified
DOC-0000365,LG-000031,Survey Record,1,1,0,2022-01-09,2022-01-22,Verified
DOC-0000366,LG-000032,Compensation Document,1,1,1,2025-02-13,2025-02-27,Verified
DOC-0000367,LG-000032,Ownership Proof,1,1,0,2025-02-09,2025-03-13,Verified
DOC-0000368,LG-000032,Ownership Proof,1,1,1,2025-02-01,2025-03-02,Verified
DOC-0000369,LG-000032,Identity Document,1,0,1,2025-01-27,,Submitted
DOC-0000370,LG-000032,Land Record,0,0,1,,,Pending
DOC-0000371,LG-000032,Survey Record,1,1,1,2025-01-26,2025-02-07,Verified
DOC-0000372,LG-000032,Ownership Proof,1,1,0,2025-01-17,2025-01-31,Verified
DOC-0000373,LG-000032,Identity Document,1,0,1,2025-01-14,,Submitted
DOC-0000374,LG-000032,Survey Record,1,1,0,2025-02-02,2025-03-07,Verified
DOC-0000375,LG-000032,Compensation Document,1,1,0,2025-01-22,2025-02-23,Verified
DOC-0000376,LG-000032,Survey Record,1,1,1,2025-01-03,2025-01-18,Verified
DOC-0000377,LG-000033,Survey Record,1,1,1,2019-07-20,2019-07-31,Verified
DOC-0000378,LG-000033,Survey Record,0,0,0,,,Pending
DOC-0000379,LG-000033,Land Record,1,0,1,2019-06-20,,Submitted
DOC-0000380,LG-000033,Survey Record,0,0,1,,,Pending
DOC-0000381,LG-000033,Ownership Proof,1,1,1,2019-06-15,2019-07-08,Verified
DOC-0000382,LG-000033,Land Record,1,1,0,2019-06-16,2019-06-29,Verified
DOC-0000383,LG-000033,Survey Record,1,1,0,2019-07-02,2019-08-04,Verified
DOC-0000384,LG-000033,Survey Record,1,1,1,2019-06-24,2019-07-24,Verified
DOC-0000385,LG-000034,Identity Document,1,0,0,2019-12-01,,Submitted
DOC-0000386,LG-000034,Survey Record,1,0,0,2019-11-27,,Submitted
DOC-0000387,LG-000034,Survey Record,1,1,0,2019-11-30,2019-12-22,Verified
DOC-0000388,LG-000034,Survey Record,1,1,0,2019-11-07,2019-12-06,Verified
DOC-0000389,LG-000034,Compensation Document,1,1,1,2019-11-05,2019-11-28,Verified
DOC-0000390,LG-000034,Identity Document,1,1,0,2019-12-03,2019-12-20,Verified
DOC-0000391,LG-000034,Ownership Proof,1,1,0,2019-11-30,2020-01-01,Verified
DOC-0000392,LG-000034,Land Record,1,0,0,2019-12-05,,Submitted
DOC-0000393,LG-000034,Survey Record,1,1,0,2019-10-19,2019-10-30,Verified
DOC-0000394,LG-000034,Identity Document,1,1,0,2019-10-20,2019-11-08,Verified
DOC-0000395,LG-000034,Ownership Proof,1,1,1,2019-11-07,2019-11-24,Verified
DOC-0000396,LG-000034,Ownership Proof,1,0,0,2019-11-25,,Submitted
DOC-0000397,LG-000034,Land Record,1,0,1,2019-11-04,,Submitted
DOC-0000398,LG-000034,Ownership Proof,1,1,0,2019-12-04,2020-01-02,Verified
DOC-0000399,LG-000034,Land Record,0,0,0,,,Pending
DOC-0000400,LG-000035,Survey Record,1,1,1,2024-07-04,2024-08-06,Verified
DOC-0000401,LG-000035,Ownership Proof,0,0,1,,,Pending
DOC-0000402,LG-000035,Survey Record,1,1,1,2024-06-30,2024-07-23,Verified
DOC-0000403,LG-000035,Ownership Proof,1,0,0,2024-07-10,,Submitted
DOC-0000404,LG-000035,Ownership Proof,1,1,1,2024-05-20,2024-06-05,Verified
DOC-0000405,LG-000035,Survey Record,1,1,0,2024-06-11,2024-06-27,Verified
DOC-0000406,LG-000035,Survey Record,1,0,1,2024-05-18,,Submitted
DOC-0000407,LG-000035,Land Record,1,0,1,2024-06-19,,Submitted
DOC-0000408,LG-000035,Survey Record,1,1,0,2024-06-13,2024-07-04,Verified
DOC-0000409,LG-000035,Ownership Proof,1,1,1,2024-06-08,2024-06-21,Verified
DOC-0000410,LG-000035,Identity Document,1,1,1,2024-05-28,2024-06-24,Verified
DOC-0000411,LG-000035,Survey Record,1,1,1,2024-06-14,2024-07-14,Verified
DOC-0000412,LG-000035,Land Record,1,1,1,2024-05-24,2024-06-05,Verified
DOC-0000413,LG-000035,Identity Document,0,0,0,,,Pending
DOC-0000414,LG-000035,Compensation Document,0,0,1,,,Pending
DOC-0000415,LG-000036,Compensation Document,1,0,1,2022-05-12,,Submitted
DOC-0000416,LG-000036,Identity Document,1,1,0,2022-05-11,2022-06-20,Verified
DOC-0000417,LG-000036,Compensation Document,0,0,1,,,Pending
DOC-0000418,LG-000036,Land Record,0,0,1,,,Pending
DOC-0000419,LG-000036,Survey Record,1,1,0,2022-04-07,2022-04-25,Verified
DOC-0000420,LG-000036,Compensation Document,1,1,1,2022-04-08,2022-05-03,Verified
DOC-0000421,LG-000036,Identity Document,0,0,0,,,Pending
DOC-0000422,LG-000036,Compensation Document,1,1,1,2022-05-11,2022-06-01,Verified
DOC-0000423,LG-000037,Identity Document,0,0,1,,,Pending
DOC-0000424,LG-000037,Land Record,1,1,0,2020-05-26,2020-06-25,Verified
DOC-0000425,LG-000037,Compensation Document,1,1,1,2020-05-30,2020-07-09,Verified
DOC-0000426,LG-000037,Survey Record,0,0,1,,,Pending
DOC-0000427,LG-000037,Ownership Proof,1,1,0,2020-05-19,2020-06-07,Verified
DOC-0000428,LG-000037,Survey Record,0,0,1,,,Pending
DOC-0000429,LG-000037,Survey Record,1,0,1,2020-06-07,,Submitted
DOC-0000430,LG-000037,Identity Document,1,1,0,2020-06-14,2020-06-28,Verified
DOC-0000431,LG-000037,Ownership Proof,1,1,0,2020-06-06,2020-07-07,Verified
DOC-0000432,LG-000037,Identity Document,1,0,1,2020-05-02,,Submitted
DOC-0000433,LG-000037,Compensation Document,0,0,0,,,Pending
DOC-0000434,LG-000037,Land Record,0,0,0,,,Pending
DOC-0000435,LG-000038,Ownership Proof,1,1,0,2018-01-29,2018-02-11,Verified
DOC-0000436,LG-000038,Compensation Document,1,1,1,2018-01-18,2018-01-29,Verified
DOC-0000437,LG-000038,Survey Record,1,0,0,2018-02-11,,Submitted
DOC-0000438,LG-000038,Identity Document,1,1,1,2018-02-03,2018-02-16,Verified
DOC-0000439,LG-000038,Survey Record,1,1,0,2018-01-26,2018-02-11,Verified
DOC-0000440,LG-000038,Identity Document,1,1,0,2018-03-02,2018-03-17,Verified
DOC-0000441,LG-000038,Land Record,1,1,0,2018-02-20,2018-03-02,Verified
DOC-0000442,LG-000038,Identity Document,1,1,0,2018-02-06,2018-03-12,Verified
DOC-0000443,LG-000039,Compensation Document,0,0,0,,,Pending
DOC-0000444,LG-000039,Compensation Document,1,0,1,2022-11-19,,Submitted
DOC-0000445,LG-000039,Survey Record,1,1,0,2022-11-18,2022-12-22,Verified
DOC-0000446,LG-000039,Compensation Document,1,1,0,2022-11-13,2022-11-27,Verified
DOC-0000447,LG-000039,Compensation Document,1,0,0,2022-11-13,,Submitted
DOC-0000448,LG-000039,Land Record,1,1,0,2022-12-17,2023-01-03,Verified
DOC-0000449,LG-000039,Survey Record,1,1,1,2022-11-03,2022-12-04,Verified
DOC-0000450,LG-000039,Land Record,1,0,0,2022-11-08,,Submitted
DOC-0000451,LG-000039,Survey Record,1,0,0,2022-11-15,,Submitted
DOC-0000452,LG-000039,Identity Document,1,1,0,2022-11-06,2022-12-06,Verified
DOC-0000453,LG-000039,Survey Record,1,0,0,2022-12-22,,Submitted
DOC-0000454,LG-000039,Survey Record,1,1,0,2022-12-02,2023-01-11,Verified
DOC-0000455,LG-000040,Land Record,1,1,0,2024-05-21,2024-06-20,Verified
DOC-0000456,LG-000040,Ownership Proof,1,1,0,2024-04-25,2024-05-26,Verified
DOC-0000457,LG-000040,Identity Document,1,0,0,2024-05-27,,Submitted
DOC-0000458,LG-000040,Ownership Proof,1,0,0,2024-05-14,,Submitted
DOC-0000459,LG-000040,Compensation Document,0,0,0,,,Pending
DOC-0000460,LG-000040,Compensation Document,1,1,0,2024-05-25,2024-06-12,Verified
DOC-0000461,LG-000040,Ownership Proof,1,1,0,2024-05-11,2024-06-06,Verified
DOC-0000462,LG-000040,Identity Document,1,1,0,2024-05-23,2024-06-17,Verified
DOC-0000463,LG-000040,Land Record,1,1,0,2024-05-11,2024-05-30,Verified
DOC-0000464,LG-000040,Identity Document,1,1,0,2024-05-29,2024-06-17,Verified
DOC-0000465,LG-000040,Identity Document,1,1,0,2024-04-18,2024-05-03,Verified
DOC-0000466,LG-000040,Ownership Proof,1,1,0,2024-05-06,2024-06-07,Verified
DOC-0000467,LG-000040,Identity Document,1,1,0,2024-05-12,2024-06-10,Verified
DOC-0000468,LG-000041,Survey Record,1,0,0,2024-02-19,,Submitted
DOC-0000469,LG-000041,Identity Document,1,0,1,2024-03-20,,Submitted
DOC-0000470,LG-000041,Compensation Document,1,1,1,2024-02-25,2024-04-05,Verified
DOC-0000471,LG-000041,Ownership Proof,1,1,0,2024-03-29,2024-04-15,Verified
DOC-0000472,LG-000041,Ownership Proof,0,0,1,,,Pending
DOC-0000473,LG-000041,Land Record,0,0,0,,,Pending
DOC-0000474,LG-000042,Identity Document,1,1,1,2024-12-29,2025-01-20,Verified
DOC-0000475,LG-000042,Ownership Proof,1,1,0,2024-11-25,2024-12-15,Verified
DOC-0000476,LG-000042,Identity Document,1,1,0,2024-12-30,2025-02-01,Verified
DOC-0000477,LG-000042,Compensation Document,1,1,0,2024-12-29,2025-01-31,Verified
DOC-0000478,LG-000042,Ownership Proof,0,0,1,,,Pending
DOC-0000479,LG-000042,Compensation Document,1,1,0,2025-01-08,2025-01-18,Verified
DOC-0000480,LG-000042,Identity Document,1,1,0,2024-12-01,2024-12-15,Verified
DOC-0000481,LG-000042,Identity Document,0,0,0,,,Pending
DOC-0000482,LG-000042,Ownership Proof,0,0,0,,,Pending
DOC-0000483,LG-000042,Identity Document,1,0,0,2025-01-08,,Submitted
DOC-0000484,LG-000042,Identity Document,0,0,1,,,Pending
DOC-0000485,LG-000042,Compensation Document,0,0,0,,,Pending
DOC-0000486,LG-000042,Land Record,1,1,0,2024-12-30,2025-02-01,Verified
DOC-0000487,LG-000043,Survey Record,1,1,0,2022-02-15,2022-03-27,Verified
DOC-0000488,LG-000043,Identity Document,0,0,1,,,Pending
DOC-0000489,LG-000043,Survey Record,1,1,1,2022-02-20,2022-03-16,Verified
DOC-0000490,LG-000043,Ownership Proof,1,0,0,2022-03-27,,Submitted
DOC-0000491,LG-000043,Compensation Document,1,0,1,2022-02-23,,Submitted
DOC-0000492,LG-000043,Ownership Proof,1,0,1,2022-02-25,,Submitted
DOC-0000493,LG-000043,Survey Record,1,1,0,2022-03-20,2022-04-25,Verified
DOC-0000494,LG-000043,Land Record,1,1,0,2022-03-28,2022-05-07,Verified
DOC-0000495,LG-000043,Identity Document,0,0,0,,,Pending
DOC-0000496,LG-000043,Identity Document,1,1,1,2022-02-14,2022-03-21,Verified
DOC-0000497,LG-000043,Compensation Document,1,1,1,2022-03-27,2022-04-30,Verified
DOC-0000498,LG-000043,Land Record,1,1,0,2022-03-12,2022-04-17,Verified
DOC-0000499,LG-000043,Survey Record,1,1,1,2022-03-31,2022-04-11,Verified
DOC-0000500,LG-000043,Land Record,1,1,1,2022-03-10,2022-04-02,Verified
DOC-0000501,LG-000044,Identity Document,1,1,0,2020-07-25,2020-08-06,Verified
DOC-0000502,LG-000044,Compensation Document,1,0,0,2020-08-04,,Submitted
DOC-0000503,LG-000044,Ownership Proof,1,0,0,2020-07-28,,Submitted
DOC-0000504,LG-000044,Survey Record,1,1,0,2020-08-13,2020-08-26,Verified
DOC-0000505,LG-000044,Ownership Proof,1,0,0,2020-08-03,,Submitted
DOC-0000506,LG-000044,Ownership Proof,1,1,0,2020-07-24,2020-08-22,Verified
DOC-0000507,LG-000044,Identity Document,1,1,0,2020-08-21,2020-09-25,Verified
DOC-0000508,LG-000044,Survey Record,1,0,1,2020-08-13,,Submitted
DOC-0000509,LG-000044,Survey Record,1,1,0,2020-09-05,2020-10-08,Verified
DOC-0000510,LG-000044,Identity Document,1,1,0,2020-08-09,2020-08-19,Verified
DOC-0000511,LG-000045,Survey Record,1,0,0,2023-06-01,,Submitted
DOC-0000512,LG-000045,Compensation Document,1,1,0,2023-05-25,2023-07-03,Verified
DOC-0000513,LG-000045,Land Record,1,1,0,2023-05-25,2023-06-15,Verified
DOC-0000514,LG-000045,Survey Record,1,0,0,2023-06-08,,Submitted
DOC-0000515,LG-000045,Land Record,1,0,0,2023-07-03,,Submitted
DOC-0000516,LG-000046,Compensation Document,1,1,0,2024-05-01,2024-05-30,Verified
DOC-0000517,LG-000046,Identity Document,1,0,0,2024-03-25,,Submitted
DOC-0000518,LG-000046,Ownership Proof,1,1,0,2024-03-31,2024-04-22,Verified
DOC-0000519,LG-000046,Land Record,1,1,0,2024-05-08,2024-05-29,Verified
DOC-0000520,LG-000046,Compensation Document,1,1,0,2024-04-10,2024-04-23,Verified
DOC-0000521,LG-000046,Survey Record,1,0,0,2024-04-28,,Submitted
DOC-0000522,LG-000046,Compensation Document,1,0,0,2024-04-04,,Submitted
DOC-0000523,LG-000046,Survey Record,1,1,0,2024-04-27,2024-05-21,Verified
DOC-0000524,LG-000046,Survey Record,1,1,0,2024-03-25,2024-04-06,Verified
DOC-0000525,LG-000047,Survey Record,1,1,1,2023-02-20,2023-03-03,Verified
DOC-0000526,LG-000047,Identity Document,1,1,0,2023-01-16,2023-02-11,Verified
DOC-0000527,LG-000047,Ownership Proof,1,1,0,2023-02-19,2023-03-25,Verified
DOC-0000528,LG-000047,Land Record,1,0,1,2023-02-27,,Submitted
DOC-0000529,LG-000047,Identity Document,1,0,0,2023-02-25,,Submitted
DOC-0000530,LG-000047,Ownership Proof,1,1,0,2023-03-07,2023-03-27,Verified
DOC-0000531,LG-000047,Identity Document,0,0,0,,,Pending
DOC-0000532,LG-000047,Ownership Proof,1,1,0,2023-02-06,2023-02-22,Verified
DOC-0000533,LG-000047,Land Record,1,1,0,2023-02-09,2023-03-15,Verified
DOC-0000534,LG-000047,Land Record,1,0,1,2023-02-16,,Submitted
DOC-0000535,LG-000047,Land Record,1,0,0,2023-02-14,,Submitted
DOC-0000536,LG-000047,Land Record,0,0,0,,,Pending
DOC-0000537,LG-000047,Ownership Proof,1,1,0,2023-01-16,2023-02-25,Verified
DOC-0000538,LG-000048,Land Record,1,0,0,2022-09-08,,Submitted
DOC-0000539,LG-000048,Land Record,1,1,1,2022-10-13,2022-11-10,Verified
DOC-0000540,LG-000048,Land Record,1,1,0,2022-09-28,2022-10-10,Verified
DOC-0000541,LG-000048,Survey Record,1,1,1,2022-10-05,2022-10-27,Verified
DOC-0000542,LG-000048,Identity Document,1,1,1,2022-09-09,2022-10-10,Verified
DOC-0000543,LG-000048,Ownership Proof,1,1,1,2022-09-23,2022-10-18,Verified
DOC-0000544,LG-000048,Ownership Proof,1,1,0,2022-09-12,2022-10-12,Verified
DOC-0000545,LG-000048,Land Record,1,1,0,2022-09-04,2022-09-25,Verified
DOC-0000546,LG-000048,Compensation Document,1,0,0,2022-09-20,,Submitted
DOC-0000547,LG-000048,Ownership Proof,1,1,0,2022-10-04,2022-10-25,Verified
DOC-0000548,LG-000049,Land Record,1,0,1,2020-12-18,,Submitted
DOC-0000549,LG-000049,Survey Record,1,0,0,2020-12-20,,Submitted
DOC-0000550,LG-000049,Identity Document,1,1,0,2020-12-09,2021-01-18,Verified
DOC-0000551,LG-000049,Land Record,1,1,1,2020-12-08,2020-12-21,Verified
DOC-0000552,LG-000049,Ownership Proof,1,0,1,2020-11-04,,Submitted
DOC-0000553,LG-000049,Land Record,0,0,1,,,Pending
DOC-0000554,LG-000049,Identity Document,1,1,0,2020-12-14,2020-12-26,Verified
DOC-0000555,LG-000050,Identity Document,1,1,1,2023-01-09,2023-02-08,Verified
DOC-0000556,LG-000050,Survey Record,1,1,1,2022-12-18,2023-01-26,Verified
DOC-0000557,LG-000050,Ownership Proof,1,0,1,2022-12-30,,Submitted
DOC-0000558,LG-000050,Survey Record,1,1,0,2022-12-15,2023-01-21,Verified
DOC-0000559,LG-000050,Compensation Document,1,1,0,2023-01-27,2023-02-18,Verified
DOC-0000560,LG-000050,Survey Record,0,0,0,,,Pending
DOC-0000561,LG-000051,Survey Record,1,1,0,2019-06-09,2019-07-15,Verified
DOC-0000562,LG-000051,Compensation Document,1,1,1,2019-05-19,2019-06-05,Verified
DOC-0000563,LG-000051,Identity Document,1,1,1,2019-04-30,2019-05-17,Verified
DOC-0000564,LG-000051,Ownership Proof,0,0,1,,,Pending
DOC-0000565,LG-000051,Identity Document,1,1,1,2019-06-14,2019-06-27,Verified
DOC-0000566,LG-000051,Survey Record,0,0,0,,,Pending
DOC-0000567,LG-000051,Land Record,1,1,1,2019-05-28,2019-06-27,Verified
DOC-0000568,LG-000051,Land Record,1,0,0,2019-05-12,,Submitted
DOC-0000569,LG-000051,Identity Document,1,1,1,2019-04-28,2019-05-16,Verified
DOC-0000570,LG-000051,Compensation Document,1,1,0,2019-05-19,2019-05-29,Verified
DOC-0000571,LG-000051,Compensation Document,1,1,0,2019-05-21,2019-06-19,Verified
DOC-0000572,LG-000051,Land Record,1,1,1,2019-06-06,2019-07-01,Verified
DOC-0000573,LG-000051,Identity Document,1,1,0,2019-05-24,2019-06-30,Verified
DOC-0000574,LG-000051,Survey Record,1,1,0,2019-05-31,2019-06-29,Verified
DOC-0000575,LG-000051,Identity Document,1,1,1,2019-05-18,2019-05-29,Verified
DOC-0000576,LG-000052,Survey Record,1,1,0,2018-03-22,2018-04-12,Verified
DOC-0000577,LG-000052,Compensation Document,1,1,0,2018-03-27,2018-04-14,Verified
DOC-0000578,LG-000052,Survey Record,1,1,0,2018-04-29,2018-05-13,Verified
DOC-0000579,LG-000052,Ownership Proof,1,1,0,2018-04-14,2018-05-04,Verified
DOC-0000580,LG-000052,Survey Record,1,1,0,2018-04-25,2018-05-28,Verified
DOC-0000581,LG-000052,Survey Record,1,0,0,2018-05-02,,Submitted
DOC-0000582,LG-000052,Identity Document,1,1,0,2018-03-25,2018-04-16,Verified
DOC-0000583,LG-000052,Survey Record,1,1,0,2018-03-31,2018-04-14,Verified
DOC-0000584,LG-000052,Compensation Document,1,0,1,2018-05-01,,Submitted
DOC-0000585,LG-000052,Identity Document,1,0,0,2018-03-26,,Submitted
DOC-0000586,LG-000053,Land Record,1,0,0,2021-11-06,,Submitted
DOC-0000587,LG-000053,Compensation Document,1,1,0,2021-12-21,2022-01-14,Verified
DOC-0000588,LG-000053,Land Record,1,1,0,2021-11-13,2021-11-30,Verified
DOC-0000589,LG-000053,Land Record,1,0,0,2021-12-24,,Submitted
DOC-0000590,LG-000053,Identity Document,1,1,0,2021-11-12,2021-11-23,Verified
DOC-0000591,LG-000054,Land Record,0,0,0,,,Pending
DOC-0000592,LG-000054,Identity Document,1,1,0,2020-02-17,2020-03-26,Verified
DOC-0000593,LG-000054,Ownership Proof,1,1,0,2020-02-13,2020-03-21,Verified
DOC-0000594,LG-000054,Survey Record,1,1,0,2020-01-27,2020-02-25,Verified
DOC-0000595,LG-000054,Land Record,1,1,0,2020-01-22,2020-02-26,Verified
DOC-0000596,LG-000054,Land Record,0,0,0,,,Pending
DOC-0000597,LG-000054,Land Record,1,1,1,2020-01-26,2020-02-06,Verified
DOC-0000598,LG-000054,Survey Record,1,0,0,2020-03-10,,Submitted
DOC-0000599,LG-000054,Land Record,1,1,1,2020-02-28,2020-03-27,Verified
DOC-0000600,LG-000054,Survey Record,0,0,1,,,Pending
DOC-0000601,LG-000054,Land Record,0,0,1,,,Pending
DOC-0000602,LG-000055,Survey Record,1,1,0,2018-06-19,2018-07-28,Verified
DOC-0000603,LG-000055,Identity Document,1,0,0,2018-06-21,,Submitted
DOC-0000604,LG-000055,Survey Record,1,0,0,2018-06-29,,Submitted
DOC-0000605,LG-000055,Land Record,1,1,0,2018-06-15,2018-06-29,Verified
DOC-0000606,LG-000055,Survey Record,1,0,0,2018-07-30,,Submitted
DOC-0000607,LG-000055,Compensation Document,1,0,0,2018-06-18,,Submitted
DOC-0000608,LG-000055,Compensation Document,1,1,0,2018-06-18,2018-07-13,Verified
DOC-0000609,LG-000055,Ownership Proof,1,0,0,2018-07-03,,Submitted
DOC-0000610,LG-000055,Land Record,1,0,1,2018-07-27,,Submitted
DOC-0000611,LG-000055,Land Record,1,1,1,2018-07-30,2018-08-11,Verified
DOC-0000612,LG-000056,Identity Document,1,1,0,2020-03-10,2020-03-27,Verified
DOC-0000613,LG-000056,Identity Document,1,0,0,2020-03-11,,Submitted
DOC-0000614,LG-000056,Survey Record,1,1,1,2020-02-18,2020-03-02,Verified
DOC-0000615,LG-000056,Compensation Document,1,1,1,2020-02-26,2020-04-03,Verified
DOC-0000616,LG-000056,Land Record,1,1,0,2020-03-16,2020-04-25,Verified
DOC-0000617,LG-000056,Compensation Document,1,0,1,2020-03-28,,Submitted
DOC-0000618,LG-000056,Identity Document,1,1,1,2020-02-20,2020-03-21,Verified
DOC-0000619,LG-000056,Compensation Document,1,0,1,2020-02-29,,Submitted
DOC-0000620,LG-000056,Survey Record,1,1,0,2020-02-20,2020-03-04,Verified
DOC-0000621,LG-000057,Survey Record,1,1,0,2024-08-26,2024-09-16,Verified
DOC-0000622,LG-000057,Land Record,1,1,0,2024-08-25,2024-09-21,Verified
DOC-0000623,LG-000057,Compensation Document,1,0,0,2024-09-18,,Submitted
DOC-0000624,LG-000057,Compensation Document,1,1,0,2024-10-12,2024-10-22,Verified
DOC-0000625,LG-000057,Ownership Proof,1,1,0,2024-09-25,2024-10-10,Verified
DOC-0000626,LG-000057,Identity Document,1,0,0,2024-08-30,,Submitted
DOC-0000627,LG-000057,Land Record,1,1,0,2024-09-25,2024-10-28,Verified
DOC-0000628,LG-000057,Compensation Document,1,1,1,2024-10-03,2024-10-18,Verified
DOC-0000629,LG-000057,Identity Document,1,1,1,2024-09-25,2024-10-11,Verified
DOC-0000630,LG-000058,Land Record,1,0,0,2023-10-04,,Submitted
DOC-0000631,LG-000058,Land Record,1,0,0,2023-10-30,,Submitted
DOC-0000632,LG-000058,Land Record,1,1,0,2023-11-04,2023-11-28,Verified
DOC-0000633,LG-000058,Ownership Proof,1,1,0,2023-10-03,2023-11-06,Verified
DOC-0000634,LG-000058,Compensation Document,1,1,0,2023-10-19,2023-11-14,Verified
